date,temp,wind,rainfall,humidity
19911130,24.8,13.47,0.0,35.38
19911201,20.5,4.08,38.4,58.33
19911202,19.0,7.29,0.0,40.66
19911203,21.9,10.68,0.0,37.72
19911204,25.2,1.53,0.0,38.33
19911205,32.1,122.69999999999999,0.0,33.38
19911206,14.3,12.31,0.0,41.34
19911207,21.2,19.55,0.0,36.32
19911208,24.6,4.97,0.0,37.79
19911209,13.0,15.85,0.0,40.9
19911210,12.1,14.82,0.0,41.56
19911211,17.3,15.4,0.0,38.94
19911212,33.9,6.44,0.0,33.88
19911213,34.1,8.02,0.0,33.22
19911214,27.7,16.4,0.0,33.79
19911215,17.3,15.0,0.0,39.48
19911216,37.6,3.5,0.0,32.37
19911217,12.7,14.83,0.0,41.17
19911218,36.0,14.12,19.8,40.22
19911219,14.7,19.9,0.0,38.97
19911220,24.6,10.52,0.0,36.94
19911221,29.2,11.35,0.0,34.97
19911222,25.0,14.0,0.0,36.02
19911223,35.3,12.42,0.0,31.31
19911224,30.6,7.45,0.0,35.34
19911225,30.9,4.05,0.0,35.16
19911226,39.3,11.54,51.6,55.19
19911227,25.7,14.28,0.0,35.32
19911228,33.0,17.0,0.0,31.9
19911229,25.2,1.51,0.0,38.4
19911230,10.9,18.85,20.4,51.19
19911231,30.9,15.88,0.0,33.23
19920101,28.1,9.5,32.8,40.28
19920102,23.6,7.68,0.0,27.22
19920103,22.2,19.67,0.0,24.58
19920104,34.5,12.78,0.0,20.59
19920105,19.3,9.54,0.0,28.85
19920106,32.1,14.55,0.0,21.37
19920107,32.3,11.87,0.0,22.19
19920108,38.9,4.62,0.0,20.61
19920109,32.7,11.48,0.0,21.95
19920110,24.8,3.24,0.0,27.79
19920111,24.6,16.29,33.7,40.53
19920112,28.8,4.03,0.0,25.23
19920113,23.3,18.41,0.0,24.84
19920114,15.1,7.02,0.0,31.26
19920115,18.1,15.95,0.0,28.14
19920116,30.1,6.03,0.0,24.8
19920117,23.6,2.51,0.0,28.76
19920118,15.6,8.12,0.0,30.48
19920119,39.9,11.92,0.0,19.17
19920120,35.0,12.66,0.0,20.47
19920121,25.8,7.58,0.0,26.51
19920122,29.6,0.02,0.0,25.85
19920123,20.5,12.18,29.3,41.55
19920124,30.8,3.41,0.0,24.56
19920125,32.4,15.48,25.7,33.86
19920126,38.1,14.45,0.0,18.94
19920127,31.1,12.38,0.0,22.95
19920128,13.7,17.56,0.0,28.98
19920129,37.3,9.59,0.0,20.46
19920130,37.7,5.41,0.0,21.33
19920131,10.4,1.38,0.0,34.28
19920201,10.7,0.5,0.0,35.92
19920202,39.0,1.12,0.0,22.67
19920203,19.1,11.6,0.0,29.0
19920204,12.7,14.44,0.0,31.5
19920205,21.5,16.97,0.0,26.67
19920206,36.5,2.16,19.1,32.62
19920207,18.1,1.86,0.0,32.18
19920208,21.6,18.84,0.0,26.32
19920209,34.9,11.01,27.2,35.73
19920210,35.4,12.7,0.0,22.01
19920211,31.6,10.33,0.0,24.0
19920212,25.2,16.11,0.0,25.66
19920213,26.3,14.95,0.0,25.53
19920214,10.3,19.59,0.0,31.73
19920215,14.7,9.18,0.0,31.9
19920216,28.4,8.83,0.0,25.28
19920217,12.0,12.13,48.4,55.59
19920218,29.0,9.51,0.0,24.95
19920219,16.4,14.09,48.3,53.51
19920220,24.6,0.78,0.0,29.14
19920221,34.7,7.26,0.0,22.99
19920222,16.0,8.88,3.8,32.78
19920223,28.6,18.39,0.0,23.55
19920224,34.6,9.66,0.0,22.35
19920225,24.9,14.48,0.0,26.15
19920226,17.2,19.99,0.0,27.87
19920227,32.0,14.5,0.0,22.55
19920228,22.3,17.99,0.0,26.1
19920229,36.2,1.6,0.0,24.02
19920301,39.0,5.09,0.0,22.84
19920302,31.4,19.08,20.5,32.96
19920303,30.9,16.02,0.0,23.87
19920304,18.0,12.95,0.0,30.73
19920305,10.3,11.53,0.0,33.78
19920306,37.8,14.04,0.0,21.66
19920307,19.2,19.0,0.0,28.32
19920308,26.2,5.92,0.0,28.82
19920309,38.3,1.55,0.0,23.49
19920310,39.5,5.26,0.0,22.05
19920311,28.7,2.44,35.1,44.67
19920312,34.5,0.14,0.0,25.6
19920313,27.2,19.44,0.0,24.36
19920314,23.4,6.41,38.1,47.84
19920315,12.7,13.09,51.6,57.34
19920316,11.9,11.79,0.0,33.12
19920317,32.3,0.3,0.0,27.37
19920318,28.5,3.93,0.0,27.56
19920319,31.6,9.87,0.0,24.76
19920320,23.0,9.76,0.0,29.07
19920321,38.3,16.41,0.0,20.3
19920322,12.3,10.85,0.0,33.19
19920323,11.3,2.09,0.0,35.71
19920324,20.3,15.32,0.0,29.33
19920325,35.4,14.61,0.0,22.64
19920326,17.6,8.52,0.0,31.16
19920327,26.9,14.39,0.0,25.83
19920328,17.0,6.07,0.0,32.61
19920329,24.3,17.7,30.9,41.53
19920330,13.1,17.97,7.3,35.01
19920331,15.1,12.69,21.3,42.12
19920401,25.6,9.74,0.0,28.4
19920402,26.7,16.58,41.0,46.19
19920403,32.6,1.03,46.1,49.27
19920404,31.8,0.31,42.9,48.5
19920405,21.2,7.78,0.0,31.46
19920406,31.2,10.65,29.6,39.74
19920407,24.9,15.6,56.8,55.14
19920408,35.6,14.41,52.4,48.1
19920409,26.6,6.03,23.6,40.49
19920410,33.6,16.12,33.6,40.29
19920411,39.1,0.55,0.0,24.52
19920412,34.7,9.9,38.2,43.25
19920413,17.9,17.08,5.2,33.31
19920414,27.5,5.92,0.0,28.62
19920415,27.3,12.41,0.0,27.59
19920416,21.5,0.52,45.2,54.5
19920417,27.6,8.98,29.2,42.15
19920418,39.0,0.92,6.3,27.37
19920419,34.6,19.57,9.2,27.3
19920420,34.8,3.07,0.8,26.24
19920421,10.6,18.04,0.0,33.87
19920422,11.2,12.27,37.6,52.57
19920423,12.6,10.03,54.9,60.71
19920424,22.2,11.64,4.8,32.17
19920425,200.0,11.23,54.1,57.32
19920426,21.5,15.29,505.0,54.05
19920427,34.2,4.94,51.0,50.25
19920428,25.1,4.09,24.6,41.91
19920429,31.4,14.37,0.0,25.05
19920430,37.3,8.04,125.0,29.61
19920501,30.0,15.79,20.1,35.88
19920502,20.4,10.86,26.6,44.52
19920503,32.6,0.86,30.4,43.55
19920504,20.7,5.57,31.3,48.06
19920505,21.6,7.92,0.0,31.72
19920506,21.6,14.91,0.0,30.61
19920507,20.0,11.41,0.0,31.46
19920508,33.6,7.5,37.9,45.14
19920509,36.0,16.18,22.3,33.92
19920510,20.8,10.26,8.3,35.98
19920511,16.4,17.68,30.4,46.89
19920512,34.0,14.46,0.0,25.35
19920513,21.5,0.91,415.0,53.68
19920514,13.6,1.54,12.8,43.2
19920515,38.6,10.62,55.9,50.94
19920516,18.3,18.79,45.7,52.59
19920517,11.2,18.42,329.0,49.84
19920518,26.4,18.9,5.6,29.51
19920519,33.8,14.14,38.9,44.07
19920520,18.0,3.89,55.4,61.19
19920521,18.1,6.44,56.1,61.25
19920522,22.7,5.3,7.9,36.15
19920523,20.0,19.18,0.0,30.1
19920524,11.0,2.33,7.2,41.6
19920525,14.5,8.46,55.4,61.18
19920526,10.7,3.4,37.3,55.89
19920527,15.7,11.53,2.8,35.56
19920528,10.4,0.14,0.0,38.34
19920529,11.4,4.79,47.8,60.39
19920530,13.2,5.59,0.0,35.84
19920531,29.8,10.14,29.0,41.87
19920601,27.8,13.88,26.4,41.88
19920602,23.3,3.12,55.0,59.69
19920603,31.8,2.28,8.9,34.25
19920604,31.7,1.68,36.0,46.98
19920605,16.6,3.64,38.8,54.83
19920606,26.5,0.2,51.1,56.71
19920607,31.5,12.98,0.0,27.65
19920608,32.8,1.48,0.0,29.86
19920609,14.0,3.89,4.8,39.19
19920610,38.2,15.62,29.9,37.68
19920611,29.3,2.81,39.0,49.69
19920612,32.8,0.55,29.2,44.09
19920613,35.2,5.8,56.5,54.53
19920614,10.4,10.45,50.1,61.6
19920615,30.1,19.87,40.6,46.09
19920616,14.7,19.71,37.4,50.95
19920617,28.3,6.42,37.1,47.63
19920618,378.0,10.64,3.9,26.72
19920619,13.2,15.78,47.7,57.93
19920620,33.3,2.08,14.5,36.34
19920621,33.7,18.63,31.7,40.51
19920622,20.7,10.79,51.5,57.18
19920623,16.0,0.13,39.7,56.6
19920624,39.4,18.36,0.0,22.91
19920625,33.1,15.13,0.0,26.05
19920626,21.8,5.91,44.1,54.71
19920627,31.6,12.05,0.0,27.69
19920628,10.7,15.62,8.7,39.89
19920629,33.2,7.74,56.2,54.94
19920630,39.1,3.17,52.4,51.24
19920701,33.4,12.9,54.1,56.53
19920702,28.5,12.54,34.5,46.7
19920703,39.8,3.65,45.9,48.56
19920704,25.2,0.87,50.8,58.55
19920705,22.9,12.38,1.7,32.77
19920706,35.4,11.26,10.7,32.51
19920707,30.2,13.71,59.4,57.18
19920708,20.0,2.59,33.2,52.12
19920709,11.7,12.47,0.0,37.46
19920710,20.4,5.63,0.0,34.61
19920711,11.4,7.31,0.0,38.62
19920712,23.4,15.14,16.3,39.53
19920713,10.9,15.96,0.0,36.73
19920714,19.3,12.51,4.1,36.4
19920715,17.6,2.87,30.8,52.05
19920716,36.4,10.04,10.8,32.03
19920717,34.2,15.11,0.0,26.67
19920718,17.1,0.3,57.0,65.02
19920719,27.8,12.81,11.0,35.41
19920720,31.7,16.36,0.3,27.86
19920721,29.6,1.04,58.5,59.64
19920722,21.7,0.21,14.6,42.75
19920723,14.9,14.05,43.7,56.96
19920724,135.0,14.47,0.9,36.79
19920725,15.6,2.7,0.0,37.68
19920726,29.2,0.59,47.2,54.38
19920727,27.6,11.38,17.4,39.31
19920728,24.1,2.1,14.7,41.52
19920729,13.2,8.05,44.9,58.81
19920730,12.4,18.45,55.5,61.99
19920731,35.1,8.81,42.7,47.73
19920801,36.2,7.62,0.0,28.17
19920802,13.8,5.91,20.0,48.4
19920803,21.1,18.0,17.8,41.84
19920804,19.4,14.46,37.7,52.66
19920805,32.7,19.02,15.9,34.74
19920806,16.8,16.9,0.0,34.86
19920807,32.5,14.3,3.4,29.84
19920808,18.6,5.92,47.9,59.69
19920809,13.9,9.9,0.0,37.61
19920810,25.9,15.95,14.4,37.82
19920811,29.0,1.26,0.0,32.74
19920812,30.0,12.27,37.4,47.72
19920813,12.5,5.67,48.8,62.75
19920814,10.2,12.2,57.6,66.73
19920815,39.2,5.08,0.0,27.31
19920816,36.9,13.14,0.0,27.21
19920817,26.9,7.33,5.0,35.5
19920818,37.2,5.64,46.4,50.85
19920819,37.6,8.17,51.2,52.61
19920820,23.0,8.91,6.1,36.74
19920821,38.6,15.75,0.0,25.34
19920822,36.6,1.47,13.2,35.7
19920823,31.3,1.6,5.3,34.23
19920824,17.5,2.37,10.5,43.02
19920825,34.8,6.26,52.3,54.22
19920826,27.8,2.86,0.0,33.83
19920827,37.7,14.92,17.1,34.05
19920828,39.0,7.08,58.0,55.25
19920829,39.8,16.57,15.7,32.13
19920830,30.9,14.51,39.7,47.98
19920831,19.5,16.23,17.4,42.22
19920901,21.3,3.58,273.0,50.43
19920902,25.6,9.16,35.5,51.26
19920903,14.4,16.6,13.1,43.77
19920904,28.6,17.83,600.0,58.88
19920905,33.6,1.57,0.0,31.56
19920906,28.5,5.75,18.7,42.13
19920907,12.6,3.32,32.5,56.59
19920908,10.7,16.78,0.0,38.8
19920909,33.1,11.39,0.0,30.28
19920910,34.2,12.07,58.6,57.71
19920911,36.7,1.84,2.3,31.19
19920912,29.6,15.06,21.4,40.89
19920913,32.3,2.88,0.0,32.33
19920914,18.0,16.15,0.1,35.96
19920915,27.2,11.64,31.2,47.84
19920916,31.4,7.02,24.3,43.24
19920917,30.7,1.5,32.0,48.53
19920918,14.8,17.28,23.8,48.04
19920919,30.0,17.12,20.7,40.19
19920920,23.2,16.89,10.3,38.57
19920921,21.7,6.66,0.0,36.44
19920922,25.9,0.2,15.8,43.33
19920923,26.6,2.24,0.0,34.53
19920924,34.3,19.35,6.8,31.25
19920925,12.0,7.75,59.4,68.82
19920926,25.1,8.04,44.9,56.16
19920927,29.5,5.63,34.9,49.5
19920928,38.1,2.82,6.3,33.2
19920929,30.7,11.4,17.4,39.59
19920930,12.5,6.62,4.0,41.98
19921001,29.7,4.05,0.0,34.1
19921002,24.6,2.06,0.0,37.0
19921003,39.8,12.59,0.0,27.23
19921004,24.1,17.51,0.0,33.86
19921005,17.1,15.99,0.0,37.08
19921006,16.9,1.61,50.0,64.96
19921007,19.2,4.46,0.0,39.27
19921008,36.3,7.65,33.7,46.96
19921009,140.0,10.81,0.0,39.99
19921010,17.8,14.48,0.0,37.33
19921011,12.2,19.38,35.5,55.2
19921012,33.5,19.28,0.0,28.67
19921013,35.5,11.68,0.0,29.44
19921014,11.3,19.92,0.0,38.94
19921015,17.9,15.56,0.0,36.78
19921016,24.3,3.95,0.0,36.92
19921017,12.0,15.4,30.2,53.7
19921018,20.1,18.22,0.0,35.72
19921019,33.3,19.58,0.0,28.94
19921020,30.0,18.03,0.0,30.94
19921021,22.7,8.5,0.0,35.92
19921022,35.8,17.04,0.0,28.94
19921023,14.7,4.82,0.0,40.93
19921024,20.3,19.53,0.0,34.91
19921025,31.3,8.85,0.0,32.07
19921026,13.7,11.1,0.0,39.3
19921027,28.8,1.52,0.0,34.78
19921028,33.9,5.72,0.0,31.82
19921029,11.3,8.52,0.0,41.06
19921030,11.4,15.75,0.0,39.86
19921031,21.6,17.12,31.8,49.95
19921101,10.7,1.85,0.0,44.65
19921102,22.3,1.93,0.0,39.21
19921103,30.7,6.93,0.0,33.69
19921104,19.1,6.46,0.0,39.52
19921105,16.8,14.83,0.0,38.56
19921106,10.2,8.02,0.0,43.4
19921107,33.3,5.47,0.0,32.98
19921108,23.6,2.29,0.0,38.6
19921109,37.3,16.33,33.2,44.75
19921110,16.2,17.63,0.0,38.04
19921111,11.2,2.61,0.0,44.25
19921112,22.0,0.92,21.2,49.14
19921113,23.4,5.59,0.0,37.4
19921114,18.6,0.08,0.0,40.77
19921115,20.4,17.05,0.0,36.31
19921116,28.8,13.16,0.0,33.05
19921117,23.5,4.21,0.0,38.1
19921118,18.4,2.44,0.0,40.21
19921119,11.2,14.09,0.0,41.58
19921120,27.4,19.39,0.0,32.85
19921121,15.2,15.41,0.0,38.8
19921122,22.5,1.01,9.4,43.26
19921123,32.0,15.97,0.0,31.82
19921124,29.7,6.89,59.6,63.0
19921125,31.5,3.36,0.0,34.64
19921126,19.1,14.13,24.6,49.74
19921127,36.7,19.95,0.0,28.47
19921128,13.0,5.87,47.3,64.85
19921129,26.1,17.64,0.0,33.44
19921130,19.2,13.02,0.0,38.02
19921201,29.9,18.97,0.0,32.48
19921202,12.6,7.86,0.0,43.4
19921203,10.5,16.47,7.9,46.26
19921204,23.5,13.7,0.0,36.53
19921205,14.9,0.27,0.0,44.12
19921206,15.3,9.93,0.0,41.44
19921207,34.0,5.46,18.7,43.07
19921208,38.2,11.16,0.0,30.88
19921209,12.4,0.56,7.8,48.94
19921210,18.6,10.35,0.0,40.14
19921211,24.3,14.5,0.0,35.94
19921212,17.4,18.23,0.0,38.31
19921213,34.6,5.76,0.0,33.96
19921214,22.8,5.99,0.0,39.33
19921215,17.3,7.31,0.0,40.84
19921216,24.1,11.71,326.0,53.11
19921217,13.8,3.83,37.9,61.87
19921218,34.5,19.21,0.0,30.86
19921219,32.4,4.2,0.0,35.23
19921220,21.0,14.25,0.0,37.75
19921221,31.6,18.11,21.1,41.78
19921222,15.1,12.79,0.0,40.76
19921223,23.4,9.79,20.9,48.0
19921224,26.8,17.99,0.0,34.38
19921225,21.4,11.41,0.0,37.79
19921226,39.9,13.45,0.0,29.08
19921227,30.6,7.38,0.0,34.97
19921228,27.5,12.13,35.3,52.52
19921229,28.5,3.46,0.0,37.17
19921230,12.5,5.56,0.0,43.13
19921231,15.6,7.0,0.0,41.4
19930101,129.0,17.02,0.0,29.34
19930102,19.7,12.86,0.0,27.25
19930103,29.3,0.77,0.0,26.47
19930104,36.2,13.79,0.0,20.37
19930105,36.1,17.35,0.0,19.2
19930106,20.5,13.55,0.7,27.18
19930107,17.3,10.29,0.0,29.24
19930108,40.0,0.81,0.0,21.31
19930109,18.8,15.94,0.0,27.81
19930110,24.3,12.3,41.0,45.71
19930111,18.6,7.16,0.0,29.02
19930112,31.2,13.63,54.8,48.6
19930113,35.2,2.38,0.0,22.7
19930114,28.3,8.01,0.0,24.51
19930115,25.2,18.46,0.0,24.07
19930116,36.4,2.41,21.2,32.4
19930117,32.0,13.18,0.0,22.34
19930118,24.8,1.13,0.0,28.18
19930119,33.9,12.01,0.0,21.92
19930120,37.3,1.76,3.4,23.76
19930121,27.5,8.79,0.0,24.7
19930122,25.4,15.72,16.5,32.34
19930123,14.9,3.3,0.0,32.23
19930124,19.7,15.87,58.6,54.94
19930125,25.4,5.65,0.0,26.99
19930126,27.5,0.03,0.0,27.17
19930127,36.4,3.01,0.0,22.52
19930128,29.1,13.67,0.0,23.52
19930129,22.5,17.81,0.0,25.06
19930130,18.2,1.02,0.0,31.56
19930131,18.3,16.54,23.5,38.64
19930201,37.8,14.26,11.2,25.76
19930202,28.8,15.69,0.0,24.38
19930203,26.8,15.25,0.0,25.05
19930204,31.4,5.72,34.4,41.39
19930205,16.3,11.04,0.0,30.37
19930206,36.1,6.35,0.0,23.15
19930207,38.5,15.13,0.0,19.59
19930208,34.7,12.7,0.0,21.61
19930209,22.3,13.83,0.0,27.55
19930210,10.3,2.16,0.0,35.2
19930211,23.7,16.16,0.0,26.32
19930212,12.9,4.75,25.3,46.1
19930213,36.7,9.86,0.0,21.98
19930214,36.1,13.54,3.6,22.63
19930215,31.8,0.36,0.0,26.29
19930216,34.1,18.06,3.7,22.84
19930217,17.4,5.8,10.0,36.07
19930218,20.2,15.72,0.0,28.09
19930219,14.6,4.46,6.8,36.11
19930220,24.3,1.52,0.0,29.25
19930221,38.5,13.19,0.0,20.06
19930222,28.6,5.85,0.0,26.67
19930223,39.2,9.47,30.3,35.17
19930224,39.9,11.4,0.0,19.57
19930225,29.9,4.35,0.0,25.57
19930226,37.7,15.53,0.0,20.43
19930227,25.6,17.61,39.6,44.31
19930228,27.8,7.2,0.0,26.23
19930301,19.8,14.73,0.0,29.65
19930302,17.6,8.8,0.0,31.32
19930303,25.5,0.65,0.0,29.83
19930304,32.2,10.29,0.0,24.37
19930305,15.0,18.52,23.1,42.0
19930306,23.7,1.15,9.8,35.18
19930307,30.3,4.65,37.0,44.92
19930308,23.6,3.61,0.0,30.01
19930309,13.8,16.56,0.0,31.9
19930310,35.3,17.71,0.0,21.72
19930311,19.1,6.86,51.6,55.77
19930312,30.5,6.04,0.0,26.47
19930313,11.3,19.15,38.9,51.07
19930314,12.5,19.79,0.0,31.04
19930315,14.9,2.08,0.0,34.41
19930316,10.2,7.28,0.0,35.29
19930317,37.7,7.85,0.0,22.62
19930318,17.1,10.72,0.0,31.66
19930319,37.3,2.94,0.0,23.86
19930320,28.7,9.75,0.0,26.25
19930321,37.2,18.85,0.0,20.6
19930322,327.0,6.75,52.2,50.39
19930323,39.2,37.7,0.0,23.37
19930324,25.9,4.43,39.0,47.69
19930325,14.5,19.05,26.3,42.83
19930326,17.1,11.07,0.0,31.51
19930327,30.1,7.22,0.0,26.17
19930328,11.7,16.24,0.0,32.35
19930329,23.9,5.28,0.0,29.5
19930330,28.2,16.35,0.0,24.63
19930331,12.4,4.71,0.0,35.33
19930401,24.5,3.69,0.0,30.61
19930402,25.7,0.67,9.3,34.83
19930403,15.4,14.64,13.6,38.86
19930404,38.8,9.02,7.1,26.76
19930405,22.3,6.24,30.6,45.95
19930406,10.5,6.04,32.3,52.23
19930407,39.4,4.74,45.7,45.28
19930408,16.7,17.96,45.7,52.66
19930409,10.1,5.68,30.8,51.52
19930410,30.6,1.36,0.0,28.03
19930411,24.7,7.81,0.0,29.43
19930412,17.1,18.99,56.2,57.9
19930413,15.2,4.48,0.0,34.5
19930414,19.4,4.01,11.1,37.75
19930415,37.6,1.02,28.3,39.12
19930416,21.8,6.13,1.0,31.47
19930417,33.5,16.63,36.0,41.3
19930418,24.5,12.14,5.7,31.13
19930419,36.6,0.0,55.1,52.84
19930420,27.9,7.72,46.1,50.78
19930421,23.0,12.7,37.5,47.31
19930422,35.2,19.99,52.2,47.52
19930423,19.3,19.2,0.0,29.76
19930424,22.5,0.55,24.5,43.58
19930425,32.3,8.08,14.4,32.57
19930426,38.3,6.35,0.0,23.86
19930427,15.5,1.62,16.8,43.71
19930428,10.8,12.76,13.5,40.83
19930429,24.5,16.82,18.4,36.04
19930430,30.4,8.5,36.8,44.95
19930501,24.4,16.35,4.4,31.11
19930502,30.1,18.36,38.6,44.74
19930503,19.3,14.42,0.0,31.43
19930504,24.9,6.72,52.2,55.38
19930505,24.9,17.29,0.0,28.63
19930506,13.8,14.51,25.6,45.79
19930507,27.2,5.25,10.3,35.34
19930508,38.1,7.45,36.8,42.13
19930509,38.6,14.45,38.8,41.61
19930510,15.2,9.95,0.0,34.5
19930511,28.6,2.85,39.3,49.27
19930512,37.6,7.31,17.6,33.79
19930513,15.6,4.44,13.9,41.81
19930514,20.7,8.19,58.0,59.74
19930515,39.2,18.24,9.7,26.0
19930516,32.7,15.27,0.0,25.29
19930517,24.2,2.09,0.0,32.13
19930518,30.1,16.48,44.8,47.63
19930519,24.9,13.58,45.8,51.43
19930520,23.8,1.37,0.0,32.12
19930521,11.4,17.61,16.6,42.68
19930522,15.8,0.79,10.8,41.48
19930523,28.0,15.78,48.9,50.52
19930524,27.6,0.53,10.7,35.84
19930525,12.0,10.15,47.4,58.67
19930526,19.4,18.86,0.0,30.32
19930527,36.2,8.38,0.6,25.67
19930528,23.1,2.65,18.6,41.51
19930529,11.5,17.98,59.7,62.37
19930530,11.3,13.03,1.2,35.73
19930531,20.8,4.65,14.1,39.89
19930601,16.0,0.48,31.1,52.37
19930602,29.2,19.71,12.9,33.15
19930603,33.3,11.23,11.4,32.52
19930604,16.7,9.7,0.0,34.33
19930605,16.6,16.31,29.3,47.33
19930606,38.9,6.25,4.4,27.19
19930607,28.6,10.86,8.5,32.97
19930608,16.1,15.61,47.7,56.62
19930609,37.2,18.56,39.2,41.92
19930610,33.8,19.51,3.8,26.17
19930611,39.1,7.74,0.0,24.93
19930612,22.8,10.2,7.6,35.83
19930613,35.2,17.76,40.7,44.11
19930614,19.1,16.81,42.5,52.0
19930615,32.2,2.85,50.8,53.52
19930616,12.0,19.85,15.7,41.8
19930617,37.7,3.53,13.6,33.28
19930618,35.4,11.89,0.0,25.6
19930619,12.1,6.1,25.7,49.89
19930620,35.6,17.65,56.0,50.98
19930621,30.7,7.47,31.7,43.92
19930622,25.5,6.91,58.0,59.44
19930623,26.6,12.59,58.2,58.01
19930624,12.0,7.14,0.0,37.83
19930625,32.5,16.21,0.0,26.35
19930626,19.9,6.0,22.2,44.74
19930627,21.0,87.30000000000001,0.0,32.88
19930628,14.1,10.29,0.0,35.31
19930629,36.1,10.77,25.8,38.27
19930630,10.0,17.09,10.0,40.77
19930701,12.2,19.52,19.2,44.74
19930702,33.8,10.97,0.0,27.93
19930703,37.7,6.69,0.0,26.92
19930704,34.8,18.24,10.6,30.81
19930705,10.7,2.87,0.0,39.91
19930706,24.1,13.45,35.5,48.55
19930707,29.2,18.9,0.0,27.54
19930708,17.8,19.08,0.0,32.82
19930709,17.9,10.93,25.2,47.07
19930710,36.3,0.04,42.5,50.01
19930711,28.6,19.33,28.9,42.17
19930712,21.0,2.16,5.8,38.4
19930713,29.6,13.1,31.5,43.85
19930714,25.1,12.79,14.3,37.71
19930715,14.4,11.29,56.5,63.95
19930716,28.2,0.7,34.3,49.46
19930717,14.0,3.39,41.8,58.46
19930718,22.3,8.84,24.2,44.78
19930719,21.5,14.08,0.4,32.88
19930720,27.6,10.26,34.6,47.39
19930721,11.0,7.4,46.9,61.33
19930722,16.8,9.61,37.7,53.68
19930723,14.4,14.85,33.7,51.5
19930724,31.4,15.63,2.3,28.85
19930725,35.1,17.69,0.0,25.75
19930726,27.0,12.64,3.5,32.38
19930727,35.3,1.58,25.5,41.57
19930728,31.1,11.15,32.8,44.85
19930729,11.4,9.29,5.4,40.88
19930730,34.9,7.35,17.2,36.65
19930731,34.4,11.46,31.9,42.62
19930801,19.3,11.14,0.0,35.72
19930802,18.6,3.91,68.0,40.4
19930803,26.3,2.5,45.7,56.29
19930804,12.3,3.66,16.1,47.95
19930805,36.8,6.89,0.0,28.17
19930806,20.9,16.87,20.5,43.06
19930807,39.8,7.1,314.0,41.99
19930808,26.8,9.22,38.7,50.78
19930809,15.2,11.77,5.9,39.94
19930810,17.7,2.38,0.0,38.09
19930811,23.3,10.83,12.1,38.97
19930812,17.7,18.03,32.4,49.81
19930813,39.6,0.5,21.1,38.95
19930814,21.4,17.41,0.0,33.21
19930815,19.7,8.86,51.7,60.75
19930816,10.5,0.1,14.8,49.06
19930817,36.3,75.4,55.7,54.71
19930818,33.4,3.32,43.0,51.77
19930819,32.8,4.16,13.0,36.59
19930820,20.7,10.38,0.0,35.02
19930821,33.2,15.82,1.5,28.6
19930822,15.8,11.72,1.7,37.66
19930823,36.0,12.5,0.0,27.66
19930824,38.2,4.85,32.7,44.33
19930825,22.1,1.82,4.2,37.88
19930826,17.2,11.67,47.9,59.21
19930827,16.6,18.63,0.0,35.08
19930828,24.9,0.75,0.0,35.02
19930829,21.8,18.82,0.0,32.32
19930830,25.6,14.23,55.4,58.48
19930831,10.9,16.69,0.0,37.86
19930901,35.2,19.15,7.5,30.99
19930902,29.4,19.18,52.7,55.33
19930903,28.2,6.69,40.2,52.61
19930904,26.4,13.39,55.4,59.48
19930905,29.6,1.29,0.0,34.28
19930906,30.2,0.94,19.2,43.01
19930907,14.4,1.31,44.6,62.56
19930908,16.3,10.44,4.1,39.59
19930909,29.1,8.5,0.0,32.17
19930910,18.6,17.36,0.3,35.53
19930911,21.1,17.86,0.0,34.23
19930912,26.7,10.02,35.8,50.65
19930913,40.0,10.67,59.5,55.21
19930914,21.0,9.02,55.3,62.75
19930915,14.6,17.71,46.4,59.16
19930916,39.7,9.61,4.0,29.3
19930917,29.9,14.39,53.2,56.5
19930918,37.2,9.32,7.1,32.51
19930919,39.8,12.89,19.0,35.75
19930920,27.0,8.05,19.4,42.79
19930921,25.4,4.85,11.5,40.08
19930922,35.4,9.03,18.9,38.33
19930923,35.0,18.0,17.7,36.04
19930924,13.1,6.95,3.2,41.77
19930925,11.3,3.48,21.3,52.14
19930926,31.9,5.3,15.7,38.96
19930927,29.8,6.33,26.6,45.44
19930928,34.1,16.0,55.9,55.55
19930929,19.0,7.81,56.0,63.95
19930930,15.4,14.27,2.1,38.54
19931001,31.1,19.66,0.0,30.26
19931002,40.0,10.62,0.0,28.29
19931003,10.1,7.47,0.0,42.28
19931004,28.8,7.84,195.0,43.06
19931005,16.3,3.73,0.0,39.89
19931006,28.5,16.91,0.0,32.21
19931007,23.1,5.0,0.0,36.74
19931008,36.5,14.69,0.0,28.51
19931009,37.8,17.93,0.0,26.96
19931010,20.9,0.55,0.0,39.37
19931011,16.5,14.86,0.0,37.68
19931012,16.9,5.3,0.0,40.17
19931013,34.3,11.54,0.0,30.45
19931014,18.1,13.19,0.0,37.82
19931015,26.6,10.98,0.0,33.83
19931016,32.0,6.66,0.0,32.95
19931017,38.8,0.45,44.1,52.6
19931018,37.2,2.92,0.0,30.68
19931019,28.0,11.31,0.0,33.16
19931020,10.3,12.59,0.0,40.51
19931021,10.9,18.38,0.0,39.26
19931022,30.1,3.81,0.0,33.61
19931023,34.0,1.1,0.0,32.58
19931024,14.0,10.53,56.0,66.35
19931025,167.0,11.21,13.5,45.07
19931026,14.4,18.29,0.0,37.78
19931027,35.0,6.82,0.0,30.76
